tet	bfa	1
tir	bfa	1
toi	bfa	1
toj	bfa	1
top	bfa	0.970496
tpi	bfa	0.893806
tso-MZ	bfa	0.891167
tsz	bfa	0.946695
tuk-cyrl	bfa	1
tuk-latn	bfa	1
tzc	bfa	0.950701
tzm	bfa	0.954946
uig-arab	bfa	1
uig-latn	bfa	1
ura	bfa	0.987532
tlh	bfa	1
uzn-cyrl	bfa	1
uzn-latn	bfa	1
vai	bfa	1
vmw	bfa	0.972971
war	bfa	1
wln	bfa	0.927436
wwa	bfa	0.892995
xsm	bfa	0.874642
yad	bfa	0.962466
ydd	bfa	1
ykg	bfa	1
yua	bfa	1
zam	bfa	0.963002
ztu	bfa	1
ara	bfa	1
zho	bfa	1
gaa	mdf	1
rar	mdf	1
kbp	mdf	1
fin	mdf	1
xho	mdf	1
fij	mdf	1
vie	mdf	1
ces	mdf	0.974773
mri	mdf	1
tgl	mdf	1
tha	mdf	1
nzi	mdf	1
kor	mdf	1
cym	mdf	1
nav	mdf	1
isl	mdf	0.978237
ita	mdf	1
gug	mdf	1
khk	mdf	1
gle	mdf	1
yor	mdf	1
tiv	mdf	1
umb	mdf	1
smo	mdf	1
guw	mdf	1
hau	mdf	1
lue	mdf	1
chk	mdf	1
hin	mdf	1
kat	mdf	0.975385
lit	mdf	0.971001
fra	mdf	1
tsn	mdf	1
yap	mdf	1
sag	mdf	1
heb	mdf	0.977612
afr	mdf	1
wol	mdf	1
mho	mdf	1
ven	mdf	1
kqn	mdf	1
krc	mdf	0.972218
cat	mdf	1
sna	mdf	1
slk	mdf	0.976888
lun	mdf	1
mal	mdf	1
mah	mdf	1
fon	mdf	1
ibo	mdf	1
ton	mdf	1
ndo	mdf	1
ssw	mdf	1
tob	mdf	1
jpn	mdf	1
srr	mdf	1
pau	mdf	1
pol	mdf	0.971497
ada	mdf	1
tso	mdf	1
kmb	mdf	1
nep	mdf	1
ind	mdf	1
mos	mdf	1
bin	mdf	1
mlt	mdf	1
ben	mdf	1
swh	mdf	1
miq	mdf	1
nld	mdf	1
tah	mdf	1
deu	mdf	0.97524
mam	mdf	1
hye	mdf	1
cjk	mdf	1
kan	mdf	1
lin	mdf	1
cha	mdf	1
ukr	mdf	0.959394
tat	mdf	0.971249
spa	mdf	1
ceb	mdf	1
hil	mdf	1
kaz	mdf	0.967334
bul	mdf	0.918118
mkd	mdf	0.913383
hrv	mdf	1
tgk	mdf	0.973051
tur	mdf	1
guj	mdf	1
ewe	mdf	1
eng	mdf	1
rus	mdf	0.862574
swe	mdf	1
bis	mdf	1
dan	mdf	0.976471
bci	mdf	1
tam	mdf	1
arn	mdf	1
hun	mdf	0.978386
tzh	mdf	1
arb	mdf	1
yao	mdf	1
pes	mdf	1
mar	mdf	1
nde	mdf	1
tvl	mdf	1
chv	mdf	0.94617
bwc	mdf	1
mmc	mdf	1
tkl	mdf	1
mto	mdf	1
kum	mdf	0.966452
mwv	mdf	1
krj	mdf	1
xal	mdf	0.979101
rga	mdf	1
bfa	mdf	1
mdf	mdf	0
ami	mdf	1
qwc	mdf	1
urh	mdf	1
zne	mdf	1
srm	mdf	1
hmf	mdf	1
mbx	mdf	0.954499
udm	mdf	0.949043
alt	mdf	0.946094
dyu	mdf	1
knn	mdf	0.975222
abn	mdf	1
byv	mdf	1
gaz	mdf	1
lbe	mdf	1
vmr	mdf	1
kos	mdf	1
her	mdf	1
ayc	mdf	1
igl	mdf	1
krs	mdf	1
kck	mdf	1
mfy	mdf	1
nor	mdf	1
akl	mdf	1
chh	mdf	1
efi	mdf	1
nhc	mdf	1
cpi	mdf	1
ztm	mdf	1
lvs	mdf	0.975628
ctu	mdf	1
lgg	mdf	1
fui	mdf	1
seh	mdf	1
kyk	mdf	1
ndc	mdf	1
tum	mdf	1
otl	mdf	1
tlc	mdf	1
ach	mdf	1
myv	mdf	0.792318
gym	mdf	1
rtm	mdf	1
inh	mdf	0.926319
kwy	mdf	1
tel	mdf	1
gkn	mdf	1
kmr	mdf	0.974067
kha	mdf	1
bsq	mdf	1
ekk	mdf	1
gil	mdf	1
cuk	mdf	1
wic	mdf	1
ava	mdf	0.960989
aln	mdf	1
kpv	mdf	0.91937
meu	mdf	1
nia	mdf	1
zlm	mdf	1
kab	mdf	1
tzo	mdf	1
che	mdf	0.917458
yan	mdf	1
luw	mdf	1
lus	mdf	1
fuf	mdf	1
quw	mdf	1
ray	mdf	1
lsy	mdf	1
hvv	mdf	1
kwn	mdf	1
xmw	mdf	1
bln	mdf	1
kwf	mdf	1
rug	mdf	1
vmp	mdf	1
ogo	mdf	1
nyk	mdf	1
iso	mdf	1
nau	mdf	1
car	mdf	1
azb	mdf	0.974984
ivv	mdf	1
grg	mdf	1
mab	mdf	1
wls	mdf	1
sin	mdf	1
loy	mdf	1
zul	mdf	1
ngl	mdf	1
wrz	mdf	1
pag	mdf	1
nus	mdf	1
iba	mdf	1
dar	mdf	0.966326
ahk	mdf	1
ace	mdf	1
acu	mdf	1
agr	mdf	1
aii	mdf	1
ajg	mdf	1
aka-akuapem	mdf	1
aka-asante	mdf	1
aka-fante	mdf	1
als	mdf	1
amc	mdf	1
ame	mdf	1
amr	mdf	1
arl	mdf	1
ast	mdf	1
auv	mdf	1
ayr	mdf	1
azj-cyrl	mdf	1
azj-latn	mdf	1
bam	mdf	1
ban	mdf	1
bba	mdf	1
bcl	mdf	1
bel	mdf	0.968926
bem	mdf	1
bho	mdf	1
blu	mdf	1
boa	mdf	1
bos-cyrl	mdf	0.923455
bos-latn	mdf	1
bre	mdf	1
btb	mdf	1
bug	mdf	1
cab	mdf	1
cak	mdf	1
cbr	mdf	1
cbs	mdf	1
cbt	mdf	1
cbu	mdf	1
ccx	mdf	1
chj	mdf	1
cic	mdf	1
cjk-AO	mdf	1
ckb	mdf	1
cnh	mdf	1
cni	mdf	1
cof	mdf	1
cos	mdf	1
cot	mdf	1
cpu	mdf	1
crs	mdf	1
csa	mdf	1
csw	mdf	1
ctd	mdf	1
dag	mdf	1
ddn	mdf	1
dga	mdf	1
dip	mdf	1
div	mdf	1
dyo	mdf	1
ell-monotonic	mdf	1
ell-polytonic	mdf	1
emk	mdf	1
eml	mdf	1
epo	mdf	1
est	mdf	1
eus	mdf	1
eve	mdf	1
fao	mdf	1
flm	mdf	1
fri	mdf	1
fuc	mdf	1
fur	mdf	1
gag	mdf	1
gax	mdf	1
gjn	mdf	1
gkp	mdf	1
gla	mdf	1
glg	mdf	1
guc	mdf	1
gyr	mdf	1
hat-kreyol	mdf	1
hat-popular	mdf	1
haw	mdf	1
hea	mdf	1
hms	mdf	1
hna	mdf	1
hni	mdf	1
hsb	mdf	1
hus	mdf	1
huu	mdf	1
hva	mdf	1
ibb	mdf	1
ido	mdf	1
ike	mdf	1
ilo	mdf	1
ina	mdf	1
jav	mdf	1
kal	mdf	1
kde	mdf	1
kea	mdf	1
kek	mdf	1
khm	mdf	1
kin	mdf	1
kir	mdf	0.978497
knc	mdf	1
kng	mdf	1
kng-AO	mdf	1
koo	mdf	1
kri	mdf	1
lat	mdf	1
lav	mdf	1
lia	mdf	1
lin-tones	mdf	1
lnc	mdf	1
lns	mdf	1
loz	mdf	1
ltz	mdf	1
lua	mdf	1
lug	mdf	1
mad	mdf	1
mag	mdf	1
mai	mdf	1
maz	mdf	1
mcd	mdf	1
mcf	mdf	1
men	mdf	1
mic	mdf	1
min	mdf	1
mly-arab	mdf	1
mly-latn	mdf	1
mxi	mdf	1
mxv	mdf	1
mya	mdf	1
mzi	mdf	1
nba	mdf	1
nbl	mdf	1
nhn	mdf	1
nno	mdf	1
nob	mdf	1
not	mdf	1
nso	mdf	1
nya-chechewa	mdf	1
nya-chinyanja	mdf	1
nym	mdf	1
nyn	mdf	1
ojb	mdf	1
oss	mdf	1
ote	mdf	1
pam	mdf	1
pan	mdf	1
pbb	mdf	1
pcd	mdf	1
pcm	mdf	1
pis	mdf	1
plt	mdf	1
pnb	mdf	1
pon	mdf	1
por-BR	mdf	1
por-PT	mdf	1
pov	mdf	1
ppl	mdf	1
prv	mdf	1
quc	mdf	1
qud	mdf	1
quy	mdf	1
quz	mdf	1
qva	mdf	1
qvc	mdf	1
qvh	mdf	1
qvm	mdf	1
qvn	mdf	1
qwh	mdf	1
qxa	mdf	1
qxn	mdf	1
qxu	mdf	1
rmn	mdf	1
rmy	mdf	1
roh	mdf	1
ron	mdf	1
run	mdf	1
san	mdf	1
sco	mdf	1
shp	mdf	1
skr	mdf	1
slv	mdf	1
sme	mdf	1
snk	mdf	1
som	mdf	1
sot	mdf	1
src	mdf	1
srp-cyrl	mdf	0.93046
srp-latn	mdf	1
suk	mdf	1
sun	mdf	1
sus	mdf	1
tbz	mdf	1
tca	mdf	1
tem	mdf	1
tet	mdf	1
tir	mdf	1
toi	mdf	1
toj	mdf	1
top	mdf	1
tpi	mdf	1
tso-MZ	mdf	1
tsz	mdf	1
tuk-cyrl	mdf	1
tuk-latn	mdf	1
tzc	mdf	1
tzm	mdf	1
uig-arab	mdf	1
uig-latn	mdf	1
ura	mdf	1
tlh	mdf	1
uzn-cyrl	mdf	1
uzn-latn	mdf	1
vai	mdf	1
vmw	mdf	1
war	mdf	1
wln	mdf	1
wwa	mdf	1
xsm	mdf	1
yad	mdf	1
ydd	mdf	1
ykg	mdf	1
yua	mdf	1
zam	mdf	1
ztu	mdf	1
ara	mdf	1
zho	mdf	1
gaa	ami	0.942452
rar	ami	0.823527
kbp	ami	1
fin	ami	1
xho	ami	1
fij	ami	0.898581
vie	ami	1
ces	ami	0.873232
mri	ami	0.852128
tgl	ami	0.938907
tha	ami	1
nzi	ami	0.938098
kor	ami	1
cym	ami	0.880812
nav	ami	1
isl	ami	1
ita	ami	0.891862
gug	ami	1
khk	ami	1
gle	ami	0.922718
yor	ami	0.919214
tiv	ami	0.926982
umb	ami	0.923569
smo	ami	0.847931
guw	ami	0.93521
hau	ami	0.931898
lue	ami	1
chk	ami	0.958978
hin	ami	1
kat	ami	1
lit	ami	0.977947
fra	ami	0.966688
tsn	ami	0.908296
yap	ami	0.911934
sag	ami	0.941896
heb	ami	1
afr	ami	1
wol	ami	0.941822
mho	ami	0.965994
ven	ami	0.871323
kqn	ami	0.973689
krc	ami	1
cat	ami	0.854725
sna	ami	1
slk	ami	0.890565
lun	ami	0.97548
mal	ami	1
mah	ami	0.962458
fon	ami	0.968266
ibo	ami	0.961265
ton	ami	0.862711
ndo	ami	0.938558
ssw	ami	1
tob	ami	1
jpn	ami	1
srr	ami	0.783274
pau	ami	0.941433
pol	ami	0.875005
ada	ami	0.881039
tso	ami	0.914248
kmb	ami	0.843304
nep	ami	1
ind	ami	0.98067
mos	ami	0.958521
bin	ami	0.925519
mlt	ami	1
ben	ami	1
swh	ami	0.975975
miq	ami	1
nld	ami	1
tah	ami	0.839277
deu	ami	1
mam	ami	1
hye	ami	1
cjk	ami	0.941362
kan	ami	1
lin	ami	0.97122
cha	ami	0.959458
ukr	ami	1
tat	ami	1
spa	ami	0.892486
ceb	ami	0.952593
hil	ami	0.965123
kaz	ami	1
bul	ami	1
mkd	ami	1
hrv	ami	0.879483
tgk	ami	1
tur	ami	0.956854
guj	ami	1
ewe	ami	0.975404
eng	ami	0.924528
rus	ami	1
swe	ami	0.956239
bis	ami	0.934545
dan	ami	0.954379
bci	ami	0.965807
tam	ami	1
arn	ami	1
hun	ami	0.946951
tzh	ami	0.950791
arb	ami	1
yao	ami	0.969663
pes	ami	1
mar	ami	1
nde	ami	1
tvl	ami	0.865098
chv	ami	1
bwc	ami	0.949102
mmc	ami	0.92878
tkl	ami	0.884811
mto	ami	0.937763
kum	ami	1
mwv	ami	1
krj	ami	0.983544
xal	ami	1
rga	ami	0.951814
bfa	ami	0.876678
mdf	ami	1
ami	ami	0
qwc	ami	0.979611
urh	ami	0.946157
zne	ami	0.892415
srm	ami	0.88272
hmf	ami	0.97194
mbx	ami	1
udm	ami	1
alt	ami	1
dyu	ami	0.810887
knn	ami	0.82328
abn	ami	0.962894
byv	ami	0.90631
gaz	ami	0.977203
lbe	ami	1
vmr	ami	0.857229
kos	ami	0.961769
her	ami	0.974055
ayc	ami	0.973704
igl	ami	1
krs	ami	0.892142
kck	ami	0.899427
mfy	ami	0.945026
nor	ami	0.954755
akl	ami	0.990626
chh	ami	0.929599
efi	ami	1
nhc	ami	0.977048
cpi	ami	1
ztm	ami	0.947867
lvs	ami	0.907776
ctu	ami	0.907051
lgg	ami	0.948437
fui	ami	0.883392
seh	ami	0.965204
kyk	ami	0.96818
ndc	ami	0.931262
tum	ami	1
otl	ami	0.954679
tlc	ami	0.94977
ach	ami	0.941645
myv	ami	1
gym	ami	0.97496
rtm	ami	0.977962
inh	ami	1
kwy	ami	0.971684
tel	ami	1
gkn	ami	0.956312
kmr	ami	1
kha	ami	1
bsq	ami	0.84958
ekk	ami	1
gil	ami	0.882363
cuk	ami	0.97973
wic	ami	0.975439
ava	ami	1
aln	ami	0.969408
kpv	ami	1
meu	ami	0.977773
nia	ami	0.933977
zlm	ami	0.973238
kab	ami	0.920479
tzo	ami	0.978843
che	ami	1
yan	ami	0.962128
luw	ami	0.947363
lus	ami	0.885181
fuf	ami	0.900203
quw	ami	1
ray	ami	0.825932
lsy	ami	1
hvv	ami	0.969842
kwn	ami	0.919268
xmw	ami	0.940561
bln	ami	0.90986
kwf	ami	0.934515
rug	ami	0.960208
vmp	ami	1
ogo	ami	0.89876
nyk	ami	0.974908
iso	ami	0.872776
nau	ami	0.985981
car	ami	1
azb	ami	0.976396
ivv	ami	0.92674
grg	ami	0.900166
mab	ami	0.961993
wls	ami	0.879197
sin	ami	1
loy	ami	0.963049
zul	ami	1
ngl	ami	0.925581
wrz	ami	0.902275
pag	ami	0.890793
nus	ami	0.937481
iba	ami	0.983287
dar	ami	1
ahk	ami	0.979741
ace	ami	1
acu	ami	0.972164
agr	ami	1
aii	ami	1
ajg	ami	0.847879
aka-akuapem	ami	0.910595
aka-asante	ami	0.909175
aka-fante	ami	0.905095
als	ami	0.964281
amc	ami	1
ame	ami	0.967907
amr	ami	0.940161
arl	ami	1
ast	ami	0.915691
auv	ami	1
ayr	ami	0.959248
azj-cyrl	ami	1
azj-latn	ami	1
bam	ami	0.849814
ban	ami	1
bba	ami	0.968222
bcl	ami	0.950935
bel	ami	1
bem	ami	0.975314
bho	ami	1
blu	ami	1
boa	ami	1
bos-cyrl	ami	1
bos-latn	ami	0.93281
bre	ami	0.930816
btb	ami	0.937295
bug	ami	1
cab	ami	0.95628
cak	ami	0.939571
cbr	ami	0.960765
cbs	ami	1
cbt	ami	0.92623
cbu	ami	1
ccx	ami	1
chj	ami	0.909497
cic	ami	0.968166
cjk-AO	ami	1
ckb	ami	0.972789
cnh	ami	0.925501
cni	ami	0.969532
cof	ami	0.916482
cos	ami	0.853654
cot	ami	0.965822
cpu	ami	0.96416
crs	ami	0.965656
csa	ami	0.954358
csw	ami	1
ctd	ami	0.945372
dag	ami	0.926009
ddn	ami	0.911386
dga	ami	0.889504
dip	ami	0.970185
div	ami	1
dyo	ami	1
ell-monotonic	ami	1
ell-polytonic	ami	1
emk	ami	0.872465
eml	ami	0.916991
epo	ami	1
est	ami	1
eus	ami	1
eve	ami	1
fao	ami	1
flm	ami	0.960016
fri	ami	1
fuc	ami	0.898714
fur	ami	0.872101
gag	ami	0.976039
gax	ami	0.947517
gjn	ami	0.900512
gkp	ami	0.95122
gla	ami	0.942514
glg	ami	0.887695
guc	ami	0.939179
gyr	ami	0.930502
hat-kreyol	ami	0.948946
hat-popular	ami	0.941181
haw	ami	0.857317
hea	ami	1
hms	ami	1
hna	ami	0.932611
hni	ami	1
hsb	ami	0.913874
hus	ami	0.954135
huu	ami	1
hva	ami	0.95125
ibb	ami	1
ido	ami	0.93134
ike	ami	1
ilo	ami	0.944815
ina	ami	0.928193
jav	ami	0.986147
kal	ami	1
kde	ami	1
kea	ami	1
kek	ami	0.955302
khm	ami	1
kin	ami	0.944057
kir	ami	1
knc	ami	1
kng	ami	0.950162
kng-AO	ami	0.979839
koo	ami	0.980917
kri	ami	0.968928
lat	ami	1
lav	ami	0.976832
lia	ami	0.967488
lin-tones	ami	1
lnc	ami	0.921323
lns	ami	0.95343
loz	ami	0.907205
ltz	ami	0.953994
lua	ami	0.960804
lug	ami	1
mad	ami	0.971684
mag	ami	1
mai	ami	1
maz	ami	0.92852
mcd	ami	0.952225
mcf	ami	1
men	ami	0.91597
mic	ami	1
min	ami	0.972033
mly-arab	ami	1
mly-latn	ami	1
mxi	ami	0.951292
mxv	ami	0.917154
mya	ami	1
mzi	ami	0.960262
nba	ami	1
nbl	ami	1
nhn	ami	0.945961
nno	ami	0.952888
nob	ami	0.966165
not	ami	1
nso	ami	0.925118
nya-chechewa	ami	0.964139
nya-chinyanja	ami	0.965475
nym	ami	1
nyn	ami	1
ojb	ami	1
oss	ami	1
ote	ami	0.853075
pam	ami	0.919802
pan	ami	1
pbb	ami	0.915073
pcd	ami	0.916627
pcm	ami	0.933536
pis	ami	0.946444
plt	ami	0.975995
pnb	ami	1
pon	ami	0.982452
por-BR	ami	0.898632
por-PT	ami	0.883678
pov	ami	0.93356
ppl	ami	1
prv	ami	0.908567
quc	ami	0.976549
qud	ami	1
quy	ami	1
quz	ami	1
qva	ami	0.948794
qvc	ami	0.981963
qvh	ami	0.945252
qvm	ami	0.964844
qvn	ami	1
qwh	ami	0.911352
qxa	ami	1
qxn	ami	0.97552
qxu	ami	1
rmn	ami	0.937818
rmy	ami	0.958827
roh	ami	0.914995
ron	ami	0.930687
run	ami	0.939165
san	ami	1
sco	ami	0.921633
shp	ami	1
skr	ami	1
slv	ami	0.979256
sme	ami	1
snk	ami	0.880334
som	ami	1
sot	ami	0.926476
src	ami	0.920094
srp-cyrl	ami	1
srp-latn	ami	0.951063
suk	ami	1
sun	ami	1
sus	ami	0.948642
tbz	ami	0.895736
tca	ami	0.932842
tem	ami	0.92743
tet	ami	0.972286
tir	ami	1
toi	ami	1
toj	ami	1
top	ami	0.975379
tpi	ami	0.910152
tso-MZ	ami	0.918224
tsz	ami	0.911202
tuk-cyrl	ami	1
tuk-latn	ami	1
tzc	ami	0.92337
tzm	ami	0.96289
uig-arab	ami	1
uig-latn	ami	1
ura	ami	0.979375
tlh	ami	1
uzn-cyrl	ami	1
uzn-latn	ami	1
vai	ami	1
vmw	ami	0.938172
war	ami	0.928205
wln	ami	0.930342
wwa	ami	0.913502
xsm	ami	0.871235
yad	ami	1
ydd	ami	1
ykg	ami	1
yua	ami	1
zam	ami	0.97046
ztu	ami	0.975836
ara	ami	1
zho	ami	1
gaa	qwc	0.949525
rar	qwc	1
kbp	qwc	1
fin	qwc	0.981664
xho	qwc	0.964476
fij	qwc	0.972277
vie	qwc	1
ces	qwc	1
mri	qwc	1
tgl	qwc	0.976833
tha	qwc	0.783682
nzi	qwc	1
kor	qwc	1
cym	qwc	0.954517
nav	qwc	0.953347
isl	qwc	0.983037
ita	qwc	1
gug	qwc	0.946632
khk	qwc	0.96419
gle	qwc	1
yor	qwc	0.976325
tiv	qwc	1
umb	qwc	0.950748
smo	qwc	0.981943
guw	qwc	1
hau	qwc	1
lue	qwc	0.899112
chk	qwc	1
hin	qwc	1
kat	qwc	0.963853
lit	qwc	0.980808
fra	qwc	1
tsn	qwc	1
yap	qwc	0.968515
sag	qwc	0.976273
heb	qwc	1
afr	qwc	1
wol	qwc	0.980068
mho	qwc	0.987325
ven	qwc	0.978833
kqn	qwc	0.984087
krc	qwc	0.981883
cat	qwc	1
sna	qwc	0.933072
slk	qwc	0.964716
lun	qwc	0.873304
mal	qwc	1
mah	qwc	1
fon	qwc	1
ibo	qwc	1
ton	qwc	1
ndo	qwc	1
ssw	qwc	0.986274
tob	qwc	0.902929
jpn	qwc	0.961614
srr	qwc	1
pau	qwc	0.952956
pol	qwc	1
ada	qwc	0.981903
tso	qwc	0.97472
kmb	qwc	0.953709
nep	qwc	1
ind	qwc	1
mos	qwc	0.981752
bin	qwc	0.956878
mlt	qwc	1
ben	qwc	1
swh	qwc	0.952195
miq	qwc	0.983814
nld	qwc	1
tah	qwc	1
deu	qwc	1
mam	qwc	0.895733
hye	qwc	0.984024
cjk	qwc	0.959266
kan	qwc	1
lin	qwc	0.978729
cha	qwc	0.934804
ukr	qwc	0.965421
tat	qwc	0.98247
spa	qwc	0.958571
ceb	qwc	0.977378
hil	qwc	0.932131
kaz	qwc	0.980318
bul	qwc	1
mkd	qwc	0.963133
hrv	qwc	0.961076
tgk	qwc	0.982238
tur	qwc	0.967464
guj	qwc	1
ewe	qwc	0.978645
eng	qwc	1
rus	qwc	1
swe	qwc	1
bis	qwc	1
dan	qwc	1
bci	qwc	0.978825
tam	qwc	1
arn	qwc	0.930965
hun	qwc	0.979437
tzh	qwc	0.927019
arb	qwc	1
yao	qwc	0.87096
pes	qwc	1
mar	qwc	1
nde	qwc	0.987711
tvl	qwc	1
chv	qwc	0.962133
bwc	qwc	1
mmc	qwc	0.928865
tkl	qwc	1
mto	qwc	0.935126
kum	qwc	0.984361
mwv	qwc	1
krj	qwc	0.932286
xal	qwc	0.984284
rga	qwc	1
bfa	qwc	1
mdf	qwc	1
ami	qwc	0.979611
qwc	qwc	0
urh	qwc	1
zne	qwc	0.975691
srm	qwc	0.984032
hmf	qwc	1
mbx	qwc	0.941591
udm	qwc	1
alt	qwc	0.963391
dyu	qwc	0.979073
knn	qwc	0.935411
abn	qwc	0.962132
byv	qwc	1
gaz	qwc	0.924818
lbe	qwc	0.984637
vmr	qwc	0.97647
kos	qwc	1
her	qwc	1
ayc	qwc	0.88841
igl	qwc	0.935604
krs	qwc	1
kck	qwc	1
mfy	qwc	0.895917
nor	qwc	1
akl	qwc	0.954114
chh	qwc	1
efi	qwc	1
nhc	qwc	0.841377
cpi	qwc	0.91616
ztm	qwc	0.842737
lvs	qwc	0.963869
ctu	qwc	0.902536
lgg	qwc	0.953881
fui	qwc	1
seh	qwc	0.967527
kyk	qwc	0.96035
ndc	qwc	0.901517
tum	qwc	1
otl	qwc	0.952274
tlc	qwc	0.850753
ach	qwc	0.975881
myv	qwc	0.982049
gym	qwc	0.956194
rtm	qwc	1
inh	qwc	0.987134
kwy	qwc	0.979512
tel	qwc	1
gkn	qwc	0.978544
kmr	qwc	1
kha	qwc	1
bsq	qwc	0.973243
ekk	qwc	0.960134
gil	qwc	0.973376
cuk	qwc	0.947548
wic	qwc	0.923675
ava	qwc	0.98424
aln	qwc	1
kpv	qwc	0.986688
meu	qwc	1
nia	qwc	0.98293
zlm	qwc	1
kab	qwc	0.935515
tzo	qwc	0.926841
che	qwc	0.964241
yan	qwc	0.947529
luw	qwc	0.950533
lus	qwc	0.969468
fuf	qwc	1
quw	qwc	0.59301
ray	qwc	0.966086
lsy	qwc	1
hvv	qwc	0.902029
kwn	qwc	1
xmw	qwc	1
bln	qwc	0.901422
kwf	qwc	0.978762
rug	qwc	0.981058
vmp	qwc	0.907951
ogo	qwc	1
nyk	qwc	0.930946
iso	qwc	1
nau	qwc	1
car	qwc	1
azb	qwc	0.904363
ivv	qwc	0.961514
grg	qwc	0.972872
mab	qwc	0.987888
wls	qwc	1
sin	qwc	1
loy	qwc	0.962153
zul	qwc	0.948394
ngl	qwc	0.844387
wrz	qwc	0.931859
pag	qwc	0.933574
nus	qwc	0.975196
iba	qwc	0.982944
dar	qwc	0.981804
ahk	qwc	0.979325
ace	qwc	1
acu	qwc	0.971593
agr	qwc	1
aii	qwc	1
ajg	qwc	0.984077
aka-akuapem	qwc	1
aka-asante	qwc	1
aka-fante	qwc	1
als	qwc	1
amc	qwc	0.979969
ame	qwc	1
amr	qwc	1
arl	qwc	1
ast	qwc	0.970431
auv	qwc	1
ayr	qwc	1
azj-cyrl	qwc	1
azj-latn	qwc	1
bam	qwc	0.96723
ban	qwc	1
bba	qwc	1
bcl	qwc	0.96856
bel	qwc	1
bem	qwc	1
bho	qwc	1
blu	qwc	1
boa	qwc	1
bos-cyrl	qwc	1
bos-latn	qwc	0.966046
bre	qwc	1
btb	qwc	0.974726
bug	qwc	1
cab	qwc	0.986636
cak	qwc	1
cbr	qwc	1
cbs	qwc	1
cbt	qwc	1
cbu	qwc	1
ccx	qwc	1
chj	qwc	1
cic	qwc	0.967513
cjk-AO	qwc	1
ckb	qwc	1
cnh	qwc	1
cni	qwc	1
cof	qwc	1
cos	qwc	0.984464
cot	qwc	1
cpu	qwc	1
crs	qwc	0.987228
csa	qwc	0.976044
csw	qwc	1
ctd	qwc	1
dag	qwc	0.965858
ddn	qwc	1
dga	qwc	1
dip	qwc	1
div	qwc	1
dyo	qwc	1
ell-monotonic	qwc	1
ell-polytonic	qwc	1
emk	qwc	0.976182
eml	qwc	1
epo	qwc	1
est	qwc	1
eus	qwc	1
eve	qwc	1
fao	qwc	1
flm	qwc	1
fri	qwc	1
fuc	qwc	1
fur	qwc	1
gag	qwc	1
gax	qwc	0.970294
gjn	qwc	1
gkp	qwc	1
gla	qwc	1
glg	qwc	1
guc	qwc	1
gyr	qwc	1
hat-kreyol	qwc	1
hat-popular	qwc	0.97945
haw	qwc	1
hea	qwc	1
hms	qwc	1
hna	qwc	1
hni	qwc	1
hsb	qwc	1
hus	qwc	1
huu	qwc	1
hva	qwc	1
ibb	qwc	1
ido	qwc	1
ike	qwc	1
ilo	qwc	1
ina	qwc	1
jav	qwc	1
kal	qwc	1
kde	qwc	1
kea	qwc	1
kek	qwc	1
khm	qwc	1
kin	qwc	0.978725
kir	qwc	1
knc	qwc	1
kng	qwc	0.983819
kng-AO	qwc	1
koo	qwc	1
kri	qwc	1
lat	qwc	1
lav	qwc	1
lia	qwc	1
lin-tones	qwc	1
lnc	qwc	1
lns	qwc	1
loz	qwc	0.968314
ltz	qwc	1
lua	qwc	1
lug	qwc	0.984359
mad	qwc	1
mag	qwc	1
mai	qwc	1
maz	qwc	1
mcd	qwc	1
mcf	qwc	1
men	qwc	1
mic	qwc	1
min	qwc	1
mly-arab	qwc	1
mly-latn	qwc	0.976518
mxi	qwc	1
mxv	qwc	0.986224
mya	qwc	1
mzi	qwc	1
nba	qwc	1
nbl	qwc	1
nhn	qwc	0.975112
nno	qwc	1
nob	qwc	1
not	qwc	1
nso	qwc	1
nya-chechewa	qwc	1
nya-chinyanja	qwc	1
nym	qwc	1
nyn	qwc	0.983704
ojb	qwc	1
oss	qwc	0.986716
ote	qwc	0.971319
pam	qwc	1
pan	qwc	1
pbb	qwc	1
pcd	qwc	0.98321
pcm	qwc	1
pis	qwc	1
plt	qwc	1
pnb	qwc	1
pon	qwc	0.982092
por-BR	qwc	1
por-PT	qwc	1
pov	qwc	0.984948
ppl	qwc	1
prv	qwc	1
quc	qwc	1
qud	qwc	0.918626
quy	qwc	0.713666
quz	qwc	0.791604
qva	qwc	0.800754
qvc	qwc	0.797011
qvh	qwc	0.850901
qvm	qwc	0.850835
qvn	qwc	0.828224
qwh	qwc	0.812328
qxa	qwc	0.753583
qxn	qwc	0.753101
qxu	qwc	0.807275
rmn	qwc	1
rmy	qwc	1
roh	qwc	1
ron	qwc	1
run	qwc	0.980139
san	qwc	1
sco	qwc	1
shp	qwc	1
skr	qwc	1
slv	qwc	0.966659
sme	qwc	1
snk	qwc	0.984435
som	qwc	1
sot	qwc	1
src	qwc	1
srp-cyrl	qwc	1
srp-latn	qwc	0.965602
suk	qwc	1
sun	qwc	1
sus	qwc	1
tbz	qwc	1
tca	qwc	1
tem	qwc	1
tet	qwc	1
tir	qwc	1
toi	qwc	1
toj	qwc	1
top	qwc	0.974873
tpi	qwc	1
tso-MZ	qwc	0.952918
tsz	qwc	1
tuk-cyrl	qwc	1
tuk-latn	qwc	1
tzc	qwc	0.98789
tzm	qwc	1
uig-arab	qwc	1
uig-latn	qwc	1
